"doc_id","text"
"s4386.nmf","atendimento especializado Oi meu nome é Vitória eu falo por favor Oi Gisele colinho Boa tarde linda é assim Aline boa tarde que que eu faço desde ontem eu liguei aí falei que não desbloqueado na internet e o telefone fixo desbloqueado ele me pediram "
"s4387.nmf","Talita Vanessa bom dia com quem eu falo na internet essa internet né telefone momento que vou verificar tá oficial (51) 3716-2177 tá me confirma por gentileza o nome completo do titular da linha três primeiros números do CPF dela obrigado pela confirm"
"s4388.nmf","obrigado pela correção e me mandaram um e-mail com uma nova conta e não chegou até agora Antônio Fernando Campos pedrassoli original de r$ 169 tá bom Desculpa aí se você pode passar para mim qual que é o dia que o senhor deseja que eu encaminho a "
"s4389.nmf","E se eles falaram de você boa tarde com quem eu falo Geraldo só confirma para mim precisar digitar CPF e nome completo da Galinha por favor da Lúcia Fonseca Bernardes momento só mais um momento só mais um momento só mais um momento Geraldo obrigado p"
"s4390.nmf","especializações a dica boa tarde com quem eu falo com você quer contestar porque você sabe qual o valor que você discorda nessa fatura 143 e 20 centavo de Bitcoin sobre uma substituição de novo que eu não que eu não pedi e veio valor de 110 e trê"
"s4391.nmf","Oi boa tarde eu tô ligando eu quero saber quem está na minha linha Oi transferência de endereço desde quarta-feira e agendou para quem tem um dinheiro agendado para ontem no Diário agendado para hoje ainda não chegaram a transferência de endereço 2"
"s4392.nmf","atendimento especializado Tatiele Boa tarde com quem eu falo que pode te ajudar marido só não mente que eu vou olhar para a senhora qual que é o número do primeiro celular DDD 81 8307 texto não foi colocado ainda não tá ele não foi colocado não ta"
"s4393.nmf","meta é ser feliz lado hoje eu não sou e nem com quem eu falo com foto com ele aqui em casa recentemente uma troca de plano de migração Por que ligaram aqui oferecendo está o pessoal de vendas para fazer essa alteração de plano de internet da Oi e a<U+FFFD>"
"s4394.nmf","atendimento Oi Jaqueline Boa tarde com quem eu falo para o telefone desbloquear voltar ele normal número Oi pode me informar o nome do titular do número Obrigada para guardar desculpa pela demora tá olha a ativação do chip novamente tá aqui não pode"
"s4395.nmf","atendimento especializado Airton Boa tarde com quem eu falo Renato Renato que eu posso ajudá-lo recarga para Total só um momento que eu pego já o número tá você só fica carregando informações Renato do telefone fixo 3278-1346 e qual que é o celul"
"s4396.nmf","especialista Paulo Boa tarde com quem falo por gentileza não é porque meu telefone está bloqueado e contou também a internet aí eu quero que ela abra para mim por favor desbloquear porque que tem muitos que eu tenho esse telefone eu tenho 16 ou 17 ano"
"s4397.nmf","atendimento especializado o Jefferson Boa tarde com quem eu falo eu queria fazer uma contestação de uma fatura da linha 323 confirmado 32 é 833277 ou (32) 17317-3217 onde 1327 come essa letra encontra cancelado Se eu solicitar reativação dela foi isso"
"s4398.nmf","samarina de bagagem com quem que você deve atendimento 673 54138-952 agora nada como é que tá o fundamento dessa mudança de endereço o tamanho correto Lucas obrigado pela demora bom e o que ele fica aqui no Techno colocou uma pendência ou pendência "
"s4399.nmf","meninos com carro dia de retornar e não retornou 7326204 Mile é 208 vendido da internet você tinha pedido quantos megas a minha falou que tinha disponível 15 você pediu ontem só que ela falou que não tinha fechado ela disse que eu tinha feito para m"
"s4400.nmf","Metallica Lidiane Boa tarde com quem eu falo inglês só que a gente iria vocês falaram que no dia 4 eu ia lá trocar devia fazer a troca e ele ainda não foi o negócio Amor tô indo trabalhar depois a gente fala logo é Rua Iguaçu 442 casa 8 eu tô can"
"s4401.nmf","Boa tarde Boa tarde com Daniele o número para o atendimento número (77) 3698-3328 eu liguei para o suporte aqui da Oi e eles falaram que já teve uma boa e aí o que que bloqueia era para ter da internet ontem às 9 horas que era para ter atualizado e de"
"s4402.nmf","rendimento hoje Jaqueline Boa tarde com quem eu falo Ângelo acidente dia 23 uma correção de localidade que fica me enrolando não foi feita a mudança verdade esperar me informar na linha que deseja cancelar confirma para mim o seu CPF por gentileza Ân"
"s4403.nmf","especialista Fernanda Boa tarde com quem eu falo 6833 e 42356 localize seu cadastro tá bom Antônia Confirme para mim o nome completo do assinante os três primeiros dígitos do CPF de Souza 391 Ok então eu cadastrei três números de telefone móvel par"
"s4404.nmf","atendimento especializado Kevin Boa tarde com quem eu falo é o seguinte eu estou mudando de apartamento mesmo prédio eu vou para andar superior e quero que seja instalado no meu novo apartamento a minha TV a cabo a minha internet e a minha linha de telef"
"s4405.nmf","atendimento especializado Maria Cristina Boa tarde com quem eu falo Liara Verifiquei que você ligou anteriormente na nossa Central em que eu posso ajudar e eu quero saber que horas a segundos Xbox bloqueado minha internet porque não voltou até agora ent"
"s4406.nmf","especializado Karen boa tarde então a ligação tá muito baixa você não fala comigo por favor sim me confirma o nome completo do titular da linha sei que minha lista de CPF favor Roseane Ferreira Araújo 48 da Roseira você tá colocando esse plano pop"
"s4407.nmf","atendimento especializado Oi meu nome é Sueli com quem eu falo e Ronildo Ronildo em que eu posso te atendendo eu tô mandando a minha linha tô mandando ele queria botar na linha telefone queria passar o endereço de endereço tá o telefone é o 3822-526"
"s4408.nmf","atendimento especializado Oi meu nome é Cristiano com quem eu falo por gentileza Jonas meu nome é Tina aí eu tinha metade no capacete ajudando umas conta de telefone e o meu telefone está bloqueado ainda quando que sai o pagamento ontem só que a conta"
"s4409.nmf","especialista Juliana boa tarde com quem eu falo para religar o meu telefone mas só que falar no 72 horas mas acho que foi que dia que você solicitou a 72 horas final de semana não conta "
"s4410.nmf","atendimento especializado Maysa  pois não posso ajudar mas eu tô sentindo que pareça é a norma ligação que eu dou para os meus créditos no celular eu pago o fixo junto com valor para entrar crédito  ah não me joga para o número me passa o número"
"s4411.nmf","atendimento Oi boa tarde com quem eu falo Boa tarde você fala com ela como é que é como é que ele sabe o que você não gostaria de saber como é que ficou o problema dessa linha aqui que vocês bloquearam dizendo que eu estava com 67 atrasado mandaram"
"s4412.nmf","atendimento especializado Airton Boa tarde com quem eu falo do setor de faturas Gostaria de pedir uma informação um esclarecimento porque minha conta veio esse valor Qual que é o DDD 99321-1507 São Caetano tem o telefone disponível em contato com voc<U+FFFD>"
"s4413.nmf","especializado Oi Daiane boa tarde com quem falo oi boa tarde daí na casa Débora Macedo pouquinha liguei para poder falar sobre a internet a internet tá muito lenta aí a menina pediu para mim poder fazer aquela medicao de qualidade da conexão banda lar"
"s4414.nmf","Boa tarde com quem eu falo Boa tarde Julia Julia Julia Julia do titular por gentileza Dona Ludmila Rodrigues pessoa agora o número da Júlia eu queria ver se consigo colocar recarga no Oi Total fatura por exemplo r$ 10 aí você tem bônus ilimitado Oi 89"
"s4415.nmf","se tiver especializado Oi meu nome é Karine com quem eu falo por gentileza Boa tarde Karina Boa tarde em que posso ajudar já verifiquei que você ligou anteriormente mas só que vem carinha negócio que o que a moça falou comigo às vezes sai errado e s"
"s4416.nmf","polimento cristalizado Oi Pedro Boa tarde com quem eu falo Boa tarde meu nome é 1783-2743 entao foi contestado o valor da assinatura do contrato de N64 no valor de r$ 110 e vou verificar para você que só Aguarde um momento por gentileza caso a ligação"
"s4417.nmf","atendimento especializado Oi boa tarde meu nome é Aline porque eu falo em que posso te ajudar meu telefone para você deseja atendimento bebê de oito meia 3211-7458 mas aqui você vai falar com atendente agorinha vonage do reparo senhor não ligou o rapa"
"s4418.nmf","atendimento personalizado Oi boa tarde meu nome é Mayara com quem eu falo você pode me informar não tá registrado ainda tá 72198-585 agendamento para hoje boneco para você só um momento Obrigado por guardar Você pode me falar porfavor o nome comple"
"s4419.nmf","Talita Renata boa tarde com quem eu falo  oi oi acho que eu acabei de fazer uma missa 23  Damares escutar vezes eu me confirme o nome completo do titular da linha três primeiros números do CPF verificar  só mais um momento  ladrão Eu verifiquei aqui no"
"s4420.nmf","atendimento especializado Oi Fernanda boa tarde com quem eu falo por gentileza que você deseja atendimento é o DDD (22) 2663-3595 em que posso te ajudar Rodrigo Qual que é o problema da Oi Velox Rodrigo assim o dia inteiro está caindo constantemente é"
"s4421.nmf","especialista Vera Lúcia Boa tarde com quem eu falo muito alto que eu não entendi porque a qualquer momento eu vou estar verificando eu tenho que dormir obrigado por aguardar casa no valor de r$ 12 a r$ 1 não é colocar você fica em r$ 1 de crédito par"
"s4422.nmf","desejo uma linda tarde com quem eu falo Maria Aparecida Oi o número que você deseja atendimento Amil em 2000 não sei o número porque o técnico instala o telefone aqui não então vamos lá o que que eu posso te ajudar é porque eu não ele instalou no"
"s4423.nmf","Oi boa tarde  oi boa tarde eu tava Alô oi 849  foi isso que eu confiei não quem é então  obrigado por aguardar Olha eu quando você não me falou que ia ligar  Oi pré-pago telefone fica no pré-pago né Não quero magoar 3:15 aí algumas que eu posso "
"s4424.nmf","centro especializado Oi meu nome é Sueli com quem eu falo eu posso te atender sim aí vou tá verificando aqui para você o que que tá acontecendo resolver essa situação tá o telefone é o 3532-4729 na linha por favor localiza o cadastro qualquer cois"
"s4425.nmf","atendimento especializado Oi Maysa Boa tarde com quem eu falo dois celulares desligados no telefone de casa esposa quando ela vai ligar para mim avisa que eu tô na rua o que eu falo por gentileza José Carlos Rocha carbonell Eu verifiquei que você já li"
"s4426.nmf","você vai ficar online Boa tarde com quem eu falo e o meu tá bloqueado e eu fiz o pagamento ontem só um momento me fala o número do telefone por favor qual das meninas que foi passado para outra operadora o que faz pontuação para outra operadora eu mu"
"s4427.nmf","especialista Fernanda Boa tarde com quem eu falo com atendimento somente Encontros tema localize seu cadastro Ok para mim o nome completo do assinante os três primeiros dígitos do CPF junto à sua solicitação se meu plano Oi Conta Total Light e delight"
"s4428.nmf","Fortaleza joga Boa tarde como se fala liga mas não quer pegar aí eu quero cancelar cancelar e depois pedir de novo tá meu Deus "
"s4429.nmf","Pimenta especializado hoje ainda mais com ele qualquer um fala daquilo que você tá telefone do atendimento ao 3334-0167 por favor enquanto eu localizo o cadastro para fazer a verificação em te informar qualquer coisa é só me chamar que eu tô te ouvi"
"s4430.nmf","gostaria de Poranga Boa tarde com quem eu falo na parte da Angélica para fazer qual tipo de ligação para fixo Ok eu vou estar verificando mais é isso mesmo acho que são 90 minutos eu vou verificar aqui somente no momento está no telefone ontem dia 3 "
